row_id,timestamp,animal_id,behavior,anomaly,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,heart_rate_bpm,temperature_c
46273,02-02-2025 03:12,cow_6,grazing,0,0.303,0.381,0.609,-2.84,-1.81,-1.1,85,39.09
46274,02-02-2025 03:13,cow_1,ruminating,0,0.145,0.171,1.2,6.5,-1.24,6.65,61,39.13
46275,02-02-2025 03:14,cow_16,ruminating,0,0.237,-0.16,0.951,-7.96,-1.2,1.01,75,38.26
46276,02-02-2025 03:15,cow_6,resting,0,0.154,-0.027,0.958,-0.81,1.37,7.74,76,39.07
46277,02-02-2025 03:16,cow_13,ruminating,0,-0.004,-0.012,1.033,-1.31,-5.36,11.34,77,38.07
46278,02-02-2025 03:17,cow_13,grazing,0,0.297,-0.05,1.328,-1.83,-5.47,5.23,77,37.69
46279,02-02-2025 03:18,cow_11,grazing,0,0.298,0.063,1.191,1,8.86,-4.72,77,37.05
46280,02-02-2025 03:19,cow_16,grazing,0,-0.558,0.217,0.719,0.79,-3.9,5.3,56,38.33
46281,02-02-2025 03:20,cow_14,resting,0,-0.179,-0.092,1.269,3.28,-5.21,5.34,57,39.22
46282,02-02-2025 03:21,cow_11,grazing,0,0.123,0.475,1.594,-1.29,-3.29,1.19,67,37.96
46283,02-02-2025 03:22,cow_5,walking,0,1.165,1.384,0.472,-2.53,-4.49,-1.21,62,38.42
46284,02-02-2025 03:23,cow_10,grazing,0,-0.04,0.14,0.257,-3.77,-1.79,1.6,64,39.18
46285,02-02-2025 03:24,cow_15,grazing,0,0.371,0.267,0.858,7.46,-1.53,-0.35,68,38.32
46286,02-02-2025 03:25,cow_7,resting,0,-0.267,-0.043,1.111,4.81,8.13,-1.2,80,38.41
46287,02-02-2025 03:26,cow_3,ruminating,0,0.014,-0.064,0.49,-0.55,-1.81,8.2,63,38.34
46288,02-02-2025 03:27,cow_11,grazing,0,0.345,0.102,0.693,-0.74,-5.66,2.96,69,38.11
46289,02-02-2025 03:28,cow_9,drinking,0,0.058,-0.069,0.55,2.88,-2.16,0.24,62,38.23
46290,02-02-2025 03:29,cow_10,walking,0,0.503,0.644,0.771,13.2,3.05,9.12,51,38.89
46291,02-02-2025 03:30,cow_4,grazing,0,0.468,-0.034,0.755,7.45,2.93,-2.89,71,38.48
46292,02-02-2025 03:31,cow_20,drinking,0,-0.176,-0.011,0.899,-0.95,1.21,-0.23,66,39.06
46293,02-02-2025 03:32,cow_18,grazing,0,0.273,0.24,1.043,3.62,-2.35,-7.1,78,37.84
46294,02-02-2025 03:33,cow_14,grazing,0,-0.031,-0.445,1.23,-0.23,5.57,4.92,43,38.05
46295,02-02-2025 03:34,cow_9,drinking,0,-0.03,0.25,1.325,-4.22,6.55,7.78,77,38.91
46296,02-02-2025 03:35,cow_20,resting,0,-0.062,0.117,1.221,7.44,0.2,-2.07,75,37.98
46297,02-02-2025 03:36,cow_16,resting,0,0.009,-0.287,0.963,-5.93,-2.17,5.17,61,38.6
46298,02-02-2025 03:37,cow_2,ruminating,0,0.16,-0.56,0.66,-4.11,-0.36,0.97,49,38.74
46299,02-02-2025 03:38,cow_7,grazing,0,0.211,-0.009,0.646,7.97,2.96,1.08,74,38.55
46300,02-02-2025 03:39,cow_5,grazing,0,0.111,-0.074,0.578,5.89,9.53,-11.76,60,38.8
46301,02-02-2025 03:40,cow_17,grazing,0,0.102,0.378,0.921,0.19,-3.38,-3.8,78,39.21
46302,02-02-2025 03:41,cow_11,grazing,0,0.596,0.083,1.22,0.63,7.68,3.1,58,37.85
46303,02-02-2025 03:42,cow_4,walking,0,0.023,0.186,1.264,1.18,-3.48,4.74,53,37.79
46304,02-02-2025 03:43,cow_17,ruminating,0,-0.114,-0.138,1.375,-6.7,2.89,-2.87,72,38.86
46305,02-02-2025 03:44,cow_5,grazing,0,0.621,0.008,1.389,-6.14,-5.59,7.46,67,38.44
46306,02-02-2025 03:45,cow_4,resting,0,-0.219,-0.117,0.998,-4.21,-4.93,1.37,79,38.72
46307,02-02-2025 03:46,cow_10,grazing,0,-0.246,0.031,1.02,0.75,1.63,4.73,58,39.03
46308,02-02-2025 03:47,cow_3,grazing,0,-0.227,-0.048,0.869,10.43,-1.67,9.48,63,38.16
46309,02-02-2025 03:48,cow_6,resting,0,-0.12,-0.19,1.249,7.58,7.13,-0.73,76,38.36
46310,02-02-2025 03:49,cow_8,resting,0,0.012,0.488,0.947,2.26,-9.2,4.92,82,39.01
46311,02-02-2025 03:50,cow_5,resting,0,-0.305,0.231,1.248,3,-1.3,12.27,84,38.31
46312,02-02-2025 03:51,cow_8,grazing,0,0.09,0.329,1.033,-2.61,2.02,-0.15,57,38.78
46313,02-02-2025 03:52,cow_10,grazing,0,0.205,-0.214,1.214,8.7,3.02,0.15,74,37.8
46314,02-02-2025 03:53,cow_19,resting,0,-0.006,-0.203,1,2.97,-3.07,4.58,69,38.14
46315,02-02-2025 03:54,cow_4,walking,0,0.656,0.618,0.847,-2.41,-4.98,-7.68,89,38.98
46316,02-02-2025 03:55,cow_6,grazing,0,0.404,0.115,1.025,-3.17,3.88,-0.65,83,37.38
46317,02-02-2025 03:56,cow_3,resting,0,-0.028,0.203,1.429,-1.82,7.23,0.17,70,38.84
46318,02-02-2025 03:57,cow_4,ruminating,0,-0.103,0.082,1.057,-3.15,-6.22,-2.12,72,38.44
46319,02-02-2025 03:58,cow_4,ruminating,0,-0.035,0.171,0.633,-3.5,-5.39,2.51,58,37.71
46320,02-02-2025 03:59,cow_5,walking,0,0.446,0.438,0.981,-3.58,-4.76,-4.93,77,38.67
46321,02-02-2025 04:00,cow_15,grazing,0,-0.173,-0.164,1.687,-1.04,-3.7,5.48,72,38.84
46322,02-02-2025 04:01,cow_16,grazing,0,0.298,-0.163,1.302,-1.51,-10.39,5.48,68,38.16
46323,02-02-2025 04:02,cow_6,grazing,0,0.235,0.062,1.034,-1.49,-7.62,1.1,69,38.78
46324,02-02-2025 04:03,cow_18,ruminating,0,0.089,-0.234,1.229,4.87,1.97,-3.23,72,38.89
46325,02-02-2025 04:04,cow_12,ruminating,0,0.233,-0.016,1.513,-4.46,3.2,15.06,75,38.28
46326,02-02-2025 04:05,cow_20,grazing,0,0.477,-0.148,1.162,-0.3,-7.62,3.51,65,38.91
46327,02-02-2025 04:06,cow_7,resting,0,0.236,0.156,1.247,5.31,-4.16,5.47,58,38.14
46328,02-02-2025 04:07,cow_12,grazing,0,-0.079,-0.101,0.627,-1.44,-2.64,1.35,75,38.57
46329,02-02-2025 04:08,cow_14,drinking,0,0.251,0.17,1.087,3.64,-5.53,-2.62,83,37.98
46330,02-02-2025 04:09,cow_13,drinking,1,1.276,0.298,1.692,91.87,76.46,73.75,75,39.7
46331,02-02-2025 04:10,cow_11,walking,0,0.551,0.641,1.319,-7.04,6.32,7.06,53,38.17
46332,02-02-2025 04:11,cow_11,resting,0,-0.045,-0.136,1.154,-0.68,-1.14,-5.78,55,38.05
46333,02-02-2025 04:12,cow_2,grazing,0,-0.216,-0.154,1.173,1.62,-8.3,-2.66,75,38.85
46334,02-02-2025 04:13,cow_14,ruminating,0,-0.07,-0.026,0.716,-4.33,-2.08,8,71,38.42
46335,02-02-2025 04:14,cow_15,resting,0,-0.175,-0.068,1.018,-0.67,-5.32,-3.47,66,37.91
46336,02-02-2025 04:15,cow_1,grazing,0,-0.274,-0.269,1.266,3.47,5.98,-2.38,68,38.77
46337,02-02-2025 04:16,cow_12,resting,0,-0.061,0.153,0.86,3.14,-8.85,4.32,70,38.95
46338,02-02-2025 04:17,cow_14,resting,0,0.038,-0.02,0.685,7.65,5.13,5.51,72,38.18
46339,02-02-2025 04:18,cow_18,grazing,0,0.209,0.118,0.953,5.62,6.34,1.09,54,38.27
46340,02-02-2025 04:19,cow_3,resting,0,0.427,-0.225,1.196,-3.82,4.25,2.12,77,38.09
46341,02-02-2025 04:20,cow_12,grazing,0,0.082,0.408,0.882,0.1,4.7,-4.84,89,37.87
46342,02-02-2025 04:21,cow_5,grazing,0,0.011,0.131,1.73,-5.64,-2.52,-2.89,79,38.97
46343,02-02-2025 04:22,cow_3,walking,0,0.62,0.465,0.966,-8.47,5.19,0.14,65,38.5
46344,02-02-2025 04:23,cow_7,ruminating,0,0.32,-0.196,1.176,6.76,-5.53,8.39,87,38.29
46345,02-02-2025 04:24,cow_16,walking,0,0.685,0.977,1.066,4.19,-1.62,-0.24,75,38.38
46346,02-02-2025 04:25,cow_20,ruminating,0,0.073,-0.185,1.055,5.55,-5.57,5.28,57,38.38
46347,02-02-2025 04:26,cow_17,drinking,0,0.064,-0.078,0.893,3,-7.1,-2.62,56,38.44
46348,02-02-2025 04:27,cow_8,resting,0,-0.228,-0.145,1.046,-1.95,-5.83,3.53,67,39.01
46349,02-02-2025 04:28,cow_15,walking,0,0.838,0.283,1.065,1,6.71,1.29,59,37.95
46350,02-02-2025 04:29,cow_20,grazing,0,0.17,-0.356,1.24,-2.19,6.83,1.28,68,38.46
46351,02-02-2025 04:30,cow_15,grazing,0,-0.114,-0.069,1.172,4.81,1.5,0.18,58,38.7
46352,02-02-2025 04:31,cow_8,grazing,0,-0.05,0.313,1.262,-5.9,0.32,-7.13,63,38.2
46353,02-02-2025 04:32,cow_11,resting,0,0.087,0.078,1.123,-2.94,-3.17,-5.5,64,37.54
46354,02-02-2025 04:33,cow_10,resting,0,-0.171,-0.262,0.691,-0.09,-0.13,-1.3,48,38.79
46355,02-02-2025 04:34,cow_18,resting,0,-0.002,0.124,1.427,0.94,-0.29,-6.79,74,38.97
46356,02-02-2025 04:35,cow_9,grazing,0,0.158,0.091,0.811,-0.41,-6.67,4.94,48,38.81
46357,02-02-2025 04:36,cow_16,grazing,0,0.121,0.156,0.558,-1.15,-6.02,4.7,73,38.04
46358,02-02-2025 04:37,cow_1,resting,0,0.113,-0.017,0.721,-2.74,2.82,7.09,70,38.62
46359,02-02-2025 04:38,cow_6,grazing,0,0.177,0.333,0.957,5.98,4.14,-0.8,67,37.97
46360,02-02-2025 04:39,cow_2,grazing,0,0.148,0.052,1.598,3.89,-7.02,5.52,73,38.68
46361,02-02-2025 04:40,cow_13,resting,0,-0.134,0.094,0.839,-0.15,-5.41,2,72,37.8
46362,02-02-2025 04:41,cow_6,walking,0,0.651,0.935,0.325,-0.95,-1.94,9.36,56,37.69
46363,02-02-2025 04:42,cow_9,grazing,0,0.615,0.313,0.973,-0.32,-2.42,-1.06,74,38.43
46364,02-02-2025 04:43,cow_14,ruminating,0,0.286,-0.02,1.106,-0.55,-9.24,-3.27,73,39.12
46365,02-02-2025 04:44,cow_7,grazing,0,0.021,-0.067,0.941,2.07,1.92,-5.58,56,38.32
46366,02-02-2025 04:45,cow_5,resting,0,0.157,-0.259,1.109,2.34,5,0.1,69,38.24
46367,02-02-2025 04:46,cow_7,grazing,0,0.144,-0.084,0.813,-0.02,7.43,-0.5,59,38.34
46368,02-02-2025 04:47,cow_3,grazing,0,0.081,0.185,0.45,1.53,-3.73,-4.3,70,38.84
46369,02-02-2025 04:48,cow_13,resting,0,-0.262,-0.08,0.905,-5.67,-1.47,-1.71,64,38.06
46370,02-02-2025 04:49,cow_12,grazing,0,0.054,0.013,0.581,1.08,5.07,6.1,61,38.19
46371,02-02-2025 04:50,cow_6,walking,0,0.236,0.689,1.027,7.28,-9.6,-1.21,66,37.89
46372,02-02-2025 04:51,cow_2,resting,0,-0.208,0.106,0.838,-0.84,-4.99,-0.32,69,38.91
46373,02-02-2025 04:52,cow_15,grazing,0,0.003,0.316,0.87,-6.34,-8.86,5.86,71,38.64
46374,02-02-2025 04:53,cow_15,grazing,0,0.14,0.043,0.828,8.84,2.22,3.47,68,38.63
46375,02-02-2025 04:54,cow_18,grazing,0,-0.043,0.087,1.263,4.47,-2.5,-3.19,78,38.12
46376,02-02-2025 04:55,cow_17,ruminating,0,-0.083,-0.123,1.313,-3.2,-1.16,-14.24,64,39.34
46377,02-02-2025 04:56,cow_3,grazing,0,0.165,0.812,0.904,6.09,7.85,0.26,74,38.33
46378,02-02-2025 04:57,cow_3,grazing,0,-0.32,0.178,0.705,0.62,-2.48,-6.34,65,38.95
46379,02-02-2025 04:58,cow_9,resting,0,-0.125,-0.067,0.532,1.82,1.26,-5.13,60,38.44
46380,02-02-2025 04:59,cow_10,grazing,0,-0.122,0.414,1.303,0.46,-1.65,-9.64,77,37.99
46381,02-02-2025 05:00,cow_12,grazing,0,0.157,0.294,1.089,-3.41,-9.42,3.84,76,37.9
46382,02-02-2025 05:01,cow_1,resting,0,0.077,-0.111,0.833,-8.35,-3.18,7.22,67,37.8
46383,02-02-2025 05:02,cow_4,resting,0,-0.162,-0.154,1.251,2.25,0.9,0.87,81,38.47
46384,02-02-2025 05:03,cow_5,grazing,0,0.429,0.048,1.113,5.7,2.49,2.9,60,38.1
46385,02-02-2025 05:04,cow_17,grazing,0,0.142,0.307,1.7,-5.34,-5.5,-3.05,66,38.66
46386,02-02-2025 05:05,cow_5,grazing,0,0.339,0.442,1.086,6.77,2.52,-0.7,63,38.58
46387,02-02-2025 05:06,cow_4,ruminating,0,-0.114,0.002,0.887,2.17,1.73,-2.15,69,38.04
46388,02-02-2025 05:07,cow_15,drinking,0,-0.246,-0.002,0.855,-3.46,-7.09,-2.89,62,38.53
46389,02-02-2025 05:08,cow_10,walking,0,-0.302,0.861,0.661,12.93,-0.69,-5.02,85,37.7
46390,02-02-2025 05:09,cow_5,grazing,0,0.27,-0.036,0.816,0.9,-0.21,0.23,73,38.74
46391,02-02-2025 05:10,cow_14,grazing,0,-0.071,0.026,0.878,8.02,-0.73,-0.69,55,38
46392,02-02-2025 05:11,cow_13,grazing,0,-0.147,0.104,1.267,-1.6,4.5,1.85,62,38.98
46393,02-02-2025 05:12,cow_19,walking,0,0.418,0.298,1.297,8.79,5.15,-0.69,70,38.97
46394,02-02-2025 05:13,cow_8,ruminating,0,-0.214,0.471,0.946,0.33,-0.27,-2.66,77,38.05
46395,02-02-2025 05:14,cow_12,resting,0,0.292,0.322,0.977,2.49,1.44,-5.26,72,38.59
46396,02-02-2025 05:15,cow_20,resting,0,0.034,0.134,0.85,-9.16,2.22,-1.08,70,38.5
46397,02-02-2025 05:16,cow_19,grazing,0,0.008,0.24,1.282,6.64,-2.1,-2.81,79,38.22
46398,02-02-2025 05:17,cow_19,grazing,0,-0.57,0.228,1.06,0.12,3.75,4.53,64,38.71
46399,02-02-2025 05:18,cow_6,ruminating,0,-0.153,0.155,0.852,-3.69,7.84,-6.43,69,38.25
46400,02-02-2025 05:19,cow_8,resting,0,0.037,-0.028,1.305,-1.98,-1.11,-2.27,68,38.73
46401,02-02-2025 05:20,cow_10,ruminating,0,-0.042,-0.151,1.024,-2.89,-0.37,-1.65,72,36.85
46402,02-02-2025 05:21,cow_17,resting,0,-0.115,0.054,0.806,2.91,-5.23,-5.68,67,38.19
46403,02-02-2025 05:22,cow_1,drinking,0,-0.002,0.18,1.069,-9.02,-2.37,-0.89,54,38.26
46404,02-02-2025 05:23,cow_19,grazing,0,-0.285,0.173,0.762,0.2,-3.57,2.28,76,37.93
46405,02-02-2025 05:24,cow_12,grazing,0,-0.136,0.117,0.876,-0.04,2.33,9.7,59,38.87
46406,02-02-2025 05:25,cow_2,grazing,0,0.211,-0.429,0.499,-1.5,0.2,-2.73,73,38.39
46407,02-02-2025 05:26,cow_17,grazing,0,0.305,0.184,0.512,-7.87,11.18,2.81,80,39.31
46408,02-02-2025 05:27,cow_7,ruminating,0,-0.11,-0.148,0.98,7.03,5.45,0.07,89,38.79
46409,02-02-2025 05:28,cow_14,resting,0,-0.035,-0.191,1.081,4.41,6.33,-3.91,74,38.21
46410,02-02-2025 05:29,cow_14,grazing,0,-0.008,0.171,1.245,-1.26,3.59,-2.07,71,38.49
46411,02-02-2025 05:30,cow_12,walking,0,0.691,0.071,1.097,-2.92,1.98,1.31,63,38.31
46412,02-02-2025 05:31,cow_16,resting,0,0.498,-0.332,1.09,0.82,2.51,-2.57,53,37.97
46413,02-02-2025 05:32,cow_18,ruminating,0,0.39,0.296,0.742,3.5,-3.14,-5.39,80,39.07
46414,02-02-2025 05:33,cow_8,grazing,0,0.254,-0.252,0.873,3.43,-3.38,-0.09,55,38.79
46415,02-02-2025 05:34,cow_2,resting,0,0.116,0.115,0.885,-5.11,-10.39,-1.31,64,38.71
46416,02-02-2025 05:35,cow_11,grazing,0,-0.217,0.204,0.8,-5.28,7.16,-0.09,76,38.33
46417,02-02-2025 05:36,cow_1,grazing,0,0.165,0.438,1.394,-1.14,0.5,-1.18,70,37.56
46418,02-02-2025 05:37,cow_10,grazing,0,-0.028,0.11,0.939,7.1,-1.88,-2.08,75,38.94
46419,02-02-2025 05:38,cow_18,walking,0,0.945,0.777,0.827,-3.43,-3.59,-3.67,65,37.78
46420,02-02-2025 05:39,cow_16,grazing,0,-0.152,-0.325,0.872,0.34,1.54,0.06,55,38.97
46421,02-02-2025 05:40,cow_2,grazing,0,0.234,0.454,1.512,3.68,7.77,2.31,58,38.84
46422,02-02-2025 05:41,cow_17,walking,0,0.583,0.337,0.997,-14.7,-2.73,1.88,68,39.14
46423,02-02-2025 05:42,cow_16,walking,0,0.312,0.24,1.194,-3.58,-7.22,3.56,67,38.36
46424,02-02-2025 05:43,cow_19,resting,0,-0.105,0.141,0.884,-0.62,-2.78,3.49,63,38.22
46425,02-02-2025 05:44,cow_5,resting,0,0.132,0.013,0.916,-7.45,-4.64,-2.65,59,39.17
46426,02-02-2025 05:45,cow_6,grazing,0,0.383,-0.118,1.28,3.08,0.31,-5.15,63,37.67
46427,02-02-2025 05:46,cow_17,resting,0,0.013,-0.342,1.072,-5.68,2.21,-2.72,73,38.17
46428,02-02-2025 05:47,cow_16,resting,0,0.162,-0.237,0.993,4.42,2.53,1.49,81,38.06
46429,02-02-2025 05:48,cow_16,ruminating,0,-0.16,0.221,1.021,4.17,-2.2,0.06,62,37.4
46430,02-02-2025 05:49,cow_7,resting,0,0.127,-0.174,0.937,4.08,5.23,0.47,61,38.37
46431,02-02-2025 05:50,cow_16,grazing,0,0.336,0.356,1.055,-4.83,-1.66,1.65,72,38.35
46432,02-02-2025 05:51,cow_9,grazing,0,0.111,0.013,0.841,-12.71,4.44,-6.26,80,38.01
46433,02-02-2025 05:52,cow_6,resting,0,-0.211,-0.221,0.961,-3.7,-0.42,-11.38,70,38.41
46434,02-02-2025 05:53,cow_16,grazing,0,-0.068,0.113,0.925,-4.84,-1.5,-3.29,58,38.91
46435,02-02-2025 05:54,cow_9,resting,0,-0.204,0.033,0.67,-2.7,2.62,-1.58,79,38.8
46436,02-02-2025 05:55,cow_4,walking,0,0.445,0.08,0.825,-1.2,-0.88,-3.53,76,38
46437,02-02-2025 05:56,cow_6,grazing,0,0.114,0.26,0.981,-0.82,-3.09,-3.22,61,38.73
46438,02-02-2025 05:57,cow_14,resting,0,-0.023,0.252,1.093,-4.33,-3.39,9.43,70,38.66
46439,02-02-2025 05:58,cow_3,ruminating,0,-0.249,-0.272,1.364,-3.12,-3.55,1.4,70,38.54
46440,02-02-2025 05:59,cow_17,grazing,0,0.179,0.4,1.567,-8.79,12.25,4.13,77,38.37
46441,02-02-2025 06:00,cow_11,walking,0,1.512,0.532,1.423,0.54,10.08,-10.54,71,38.27
46442,02-02-2025 06:01,cow_8,resting,0,0.005,-0.089,0.82,8.22,0.29,-2.92,71,38.13
46443,02-02-2025 06:02,cow_8,resting,0,0.246,-0.075,0.961,-5.88,3.83,4.55,51,38.14
46444,02-02-2025 06:03,cow_4,walking,0,-0.013,0.416,0.554,-3.37,-2.52,3.14,63,39.65
46445,02-02-2025 06:04,cow_15,resting,0,-0.338,0.228,0.742,-3.32,-0.78,-1.86,74,39.06
46446,02-02-2025 06:05,cow_16,ruminating,0,-0.002,-0.169,1.014,1.81,-3.81,-1.19,59,38.51
46447,02-02-2025 06:06,cow_11,resting,0,0.198,0.203,1.356,7.46,8.16,0.61,67,38.21
46448,02-02-2025 06:07,cow_7,resting,0,-0.383,-0.207,0.815,-6.16,-0.06,-1.72,68,39.14
46449,02-02-2025 06:08,cow_18,grazing,0,0.149,0.171,0.962,3.21,-4.15,-7.24,58,39.12
46450,02-02-2025 06:09,cow_6,grazing,0,0.09,-0.278,1.015,9.66,0.29,-10.42,80,37.9
46451,02-02-2025 06:10,cow_4,grazing,0,0.175,-0.079,0.796,-3.81,3.8,5.19,74,38.9
46452,02-02-2025 06:11,cow_5,resting,0,-0.324,-0.252,0.593,3.14,1.67,3.44,59,39.45
46453,02-02-2025 06:12,cow_3,grazing,1,1.944,2.969,1.768,79.9,147.78,97.13,76,39.03
46454,02-02-2025 06:13,cow_6,grazing,0,-0.165,0.356,1.328,-5.55,-4.84,3.57,71,38.18
46455,02-02-2025 06:14,cow_14,ruminating,0,-0.181,0.104,1.071,8.35,9.47,-0.29,69,38.38
46456,02-02-2025 06:15,cow_1,grazing,0,0.314,0.093,1.216,-2.94,3.01,4.62,66,38.39
46457,02-02-2025 06:16,cow_20,resting,0,-0.271,0.394,0.999,0.63,0.27,6.41,66,38.04
46458,02-02-2025 06:17,cow_14,grazing,0,0.124,0.346,0.779,0.68,10.6,3.79,66,38.04
46459,02-02-2025 06:18,cow_6,grazing,0,-0.471,0.205,0.984,-1.81,-4.46,-4.77,61,38.71
46460,02-02-2025 06:19,cow_3,grazing,0,-0.102,-0.312,0.911,-3.97,-4.01,-0.71,65,38.54
46461,02-02-2025 06:20,cow_17,grazing,0,-0.048,0.192,1.372,-8.78,2.85,-0.26,69,38.71
46462,02-02-2025 06:21,cow_14,grazing,0,0.296,0.447,0.886,-9.61,1.09,-2.25,68,38.59
46463,02-02-2025 06:22,cow_19,grazing,0,0.299,0.259,1.354,7.95,5.09,-2.59,75,37.85
46464,02-02-2025 06:23,cow_7,ruminating,0,0.194,0.215,1.01,-4.04,2.19,-4.68,74,39.4
46465,02-02-2025 06:24,cow_11,grazing,1,2.845,2.198,0.898,110.04,75.27,114.95,74,38.19
46466,02-02-2025 06:25,cow_7,grazing,0,0.591,0.047,0.361,0.97,6.72,-6.28,65,38.53
46467,02-02-2025 06:26,cow_13,grazing,0,-0.042,0.048,1.019,5.56,3.25,3.72,49,39.56
46468,02-02-2025 06:27,cow_14,grazing,0,0.086,-0.078,1.069,-2.57,8.33,3.43,67,38.67
46469,02-02-2025 06:28,cow_11,grazing,0,-0.015,0.15,0.541,-3.17,-3.08,-9.69,79,39.01
46470,02-02-2025 06:29,cow_8,walking,0,0.664,-0.052,0.996,2.99,8.16,-0.74,59,38.08
46471,02-02-2025 06:30,cow_12,resting,0,0.075,-0.316,1.035,1.12,5.25,-6.18,63,38.82
46472,02-02-2025 06:31,cow_15,grazing,0,-0.066,-0.125,1.402,-5.88,10.09,-0.87,67,38.91
46473,02-02-2025 06:32,cow_10,ruminating,1,2.622,2.716,2.444,76.55,106.78,93.63,72,38
46474,02-02-2025 06:33,cow_2,grazing,0,-0.146,0.142,1.73,-4.7,0.04,-0.94,80,38.17
46475,02-02-2025 06:34,cow_13,grazing,0,0.226,-0.072,0.987,-1.15,9.19,2.36,87,38.71
46476,02-02-2025 06:35,cow_10,grazing,0,-0.064,0.049,1.175,1.02,1.5,-3.56,73,37.85
46477,02-02-2025 06:36,cow_17,ruminating,0,0.603,-0.263,1.149,-2.15,-2.76,0.92,74,38.83
46478,02-02-2025 06:37,cow_10,walking,0,-0.05,0.725,0.647,-1.24,-0.55,-6.06,65,39.23
46479,02-02-2025 06:38,cow_6,grazing,0,0.039,0.52,0.774,-5.25,-1.36,-5.14,67,38.89
46480,02-02-2025 06:39,cow_20,grazing,0,0.111,0.235,1.11,-0.38,-0.48,-1.86,51,39.12
46481,02-02-2025 06:40,cow_1,walking,0,0.966,0.183,1.067,-6.67,2.99,0.43,72,38.42
46482,02-02-2025 06:41,cow_17,ruminating,0,-0.166,-0.166,0.957,-0.59,-3.57,-3.27,82,38.79
46483,02-02-2025 06:42,cow_1,ruminating,0,-0.085,0.224,0.827,0.2,1.59,-4.15,62,37.96
46484,02-02-2025 06:43,cow_5,grazing,0,0.231,0.221,0.95,-4.54,-3.76,-4.99,68,38.26
46485,02-02-2025 06:44,cow_15,grazing,0,0.296,-0.246,1.746,11,-0.6,3.72,80,38.89
46486,02-02-2025 06:45,cow_1,resting,0,0.275,-0.136,0.974,-0.25,-0.17,3.22,65,38.43
46487,02-02-2025 06:46,cow_17,grazing,0,-0.026,-0.172,0.751,9.41,-8.03,1.33,74,38.61
46488,02-02-2025 06:47,cow_14,grazing,1,3.635,2.494,1.234,52.23,130.26,121.68,66,40.07
46489,02-02-2025 06:48,cow_13,resting,0,0.582,-0.009,1.164,0.59,-5.89,2.46,69,38.21
46490,02-02-2025 06:49,cow_11,resting,0,0.004,-0.186,1.186,-1.66,6.77,-5.93,64,37.88
46491,02-02-2025 06:50,cow_12,resting,0,-0.47,-0.043,1.021,2.81,8.77,5.58,65,38.44
46492,02-02-2025 06:51,cow_6,drinking,0,0.041,-0.334,1.011,4.47,-0.18,-11.45,77,38.48
46493,02-02-2025 06:52,cow_11,grazing,0,0.326,0.291,1.166,-6.54,-3.08,-6.28,70,37.88
46494,02-02-2025 06:53,cow_2,grazing,0,-0.046,0.63,1.356,-3.65,6.12,7.45,67,39.55
46495,02-02-2025 06:54,cow_18,ruminating,0,-0.138,0.281,0.613,-5.86,-3.08,0.13,69,38.65
46496,02-02-2025 06:55,cow_12,walking,0,0.305,-0.073,0.246,-5.04,-3.76,-6.38,59,38.96
46497,02-02-2025 06:56,cow_15,grazing,0,0.218,0.12,1.002,-0.69,-0.12,4.36,73,38.74
46498,02-02-2025 06:57,cow_9,grazing,0,0.008,0.398,1.458,2.07,3.8,-15.01,59,38.89
46499,02-02-2025 06:58,cow_8,grazing,0,0.396,-0.11,0.768,11.46,-0.34,-2.46,86,38.44
46500,02-02-2025 06:59,cow_18,ruminating,0,0.176,0.004,0.697,1.96,1.1,1.21,53,38.2
46501,02-02-2025 07:00,cow_16,grazing,0,0.414,0.037,1.145,5.79,8.65,-9.35,64,38.18
46502,02-02-2025 07:01,cow_10,walking,0,0.11,0.404,0.841,1.97,7.01,-6.63,72,39.14
46503,02-02-2025 07:02,cow_12,grazing,0,0.046,0.09,1.21,0.57,-8.78,3.4,79,37.59
46504,02-02-2025 07:03,cow_20,resting,0,0.16,0.033,1.024,-1.75,1.88,-0.6,74,38.83
46505,02-02-2025 07:04,cow_12,grazing,0,-0.06,0.256,1.196,-1.71,-4.53,-2.09,53,38.4
46506,02-02-2025 07:05,cow_10,grazing,0,0.258,0.435,0.622,-3.28,-2.49,-3.52,59,38.05
46507,02-02-2025 07:06,cow_14,grazing,0,0.265,0.275,1.109,0.71,-0.88,8.84,81,39.01
46508,02-02-2025 07:07,cow_4,resting,0,-0.187,0.315,0.821,8.81,-3.86,-5.58,68,38.96
46509,02-02-2025 07:08,cow_15,resting,0,-0.388,0.142,1.263,7,7.81,5.45,73,39.13
46510,02-02-2025 07:09,cow_20,resting,0,0.012,-0.056,0.688,2.92,3.18,-0.52,66,37.61
46511,02-02-2025 07:10,cow_9,walking,0,0.252,-0.053,1.125,1.57,-0.71,-2.59,78,38.72
46512,02-02-2025 07:11,cow_7,grazing,0,-0.074,-0.283,0.921,-4.7,5.56,-0.87,61,39.33
46513,02-02-2025 07:12,cow_7,grazing,0,0.4,-0.131,0.691,-1.67,-1.68,0.69,68,38.33
46514,02-02-2025 07:13,cow_20,grazing,1,2.9,2.129,0.718,91.01,120.99,93.93,76,38.71
46515,02-02-2025 07:14,cow_9,grazing,0,0.304,0.137,1.339,2.34,7.21,-6.71,69,38.36
46516,02-02-2025 07:15,cow_10,ruminating,0,-0.141,0.566,1.015,1.27,1.53,-10.57,61,38.51
